age,gender,education_level,monthly_income,income_stability,job_tenure_years,has_house,house_estimated_value,has_car,car_estimated_value,credit_limit,utilization_ratio,total_debt,debt_to_income,late_payment_count_12m,avg_payment_ratio,risk_score,approved,default_next_6m
28,1,3,1321.8960619375796,0.7206806913029449,7.102009989894608,1,214560.89712336715,1,1599.7151766467139,4391.904931406818,1.3045756363623267,5729.57217073289,4.3310826417769155,3,1.191166989137106,1.0,0,1
40,1,2,4074.7011800422533,0.5132274456851917,1.0321755067935428,0,0.0,1,18492.609044994395,8565.864531885982,0.3364171599352915,2881.703818207527,0.7070449208392781,4,0.8064552847628179,0.32181872461601624,1,0
45,0,3,2181.854227226602,0.1910738527080058,1.989855262588009,1,17469.114095249788,0,0.0,12316.078355908045,0.4588557272569237,5651.303090953443,2.588951209139437,5,0.2790042374710632,1.0,0,1
48,0,2,863.6417699097667,0.9691328810734394,4.28800154119483,0,0.0,1,5909.043044563949,2380.0776161551107,0.3133959721794145,745.9067383773943,0.8626771968872571,6,0.639542602905,0.354322823518713,1,0
30,0,1,7030.398996963896,0.6996544291918833,0.7111593791960116,1,74931.29020838071,1,29151.197775340235,13964.595714219806,0.6550269080687049,9147.185953114888,1.3009055462596522,5,0.3586991085049853,0.5873584431161625,0,1
46,1,2,4539.072940568364,0.6018107523274139,0.76912290286575,1,994546.0501731185,0,0.0,8220.417491884436,0.23718115837002265,1949.728143010347,0.4294486384983638,4,1.575632881732093,0.38509378815289413,1,0
57,0,1,3985.839774636834,0.23013465967717772,2.44362081588443,1,16660.076255743264,1,5393.747453496615,20859.476468723788,0.45978341837562586,9590.841396315753,2.4056249908335965,1,0.30515471599113364,1.0,0,1
52,1,2,950.7838149658786,0.8474305332586337,5.283366338779821,0,0.0,1,48991.068531332116,4059.2606095660317,1.5261204309740215,6194.9205509067815,6.508747525958791,3,1.391196249346239,1.0,0,1
19,1,3,17279.850366399776,0.8813813863613469,3.659323621753649,1,7431.049840758076,0,0.0,52016.74545191739,0.1659288604260456,8631.079295908343,0.49945917665546613,2,1.6178849478259716,0.2110685285802393,1,0
18,1,1,2026.3460607842026,0.6818032743708281,1.3799328387702352,0,0.0,1,13970.03494949111,1996.3735343343728,0.3630177963539412,724.7191211333932,0.35747183727136495,2,1.266564683399877,0.21016134116428886,1,0
42,0,1,8963.775125635439,0.919762458365392,0.490202208898295,0,0.0,0,0.0,39896.14843712689,0.412977545110077,16476.2134409119,1.8378836289821645,2,0.6654381278765986,0.5363764889419745,0,1
53,0,1,3660.086728399495,0.43780925664926096,4.8147286449758075,0,0.0,1,13371.415163046657,18137.09433820666,0.16009686879954219,2903.6920126687914,0.7931229790718968,3,1.6564231061324082,0.770742719337177,0,1
36,0,2,3011.324689699491,0.2529409426822752,5.170366926737678,0,0.0,1,128724.02501724022,13472.99288863827,0.270521907329493,3644.73973367112,1.2099425225089924,3,1.2695339469843074,0.7892416485153685,0,1
49,0,1,5551.765433331307,0.47160365681337857,0.1484720007374516,1,33632.40560789645,0,0.0,14918.154749699943,0.5653398315802366,8433.827093683272,1.5188516775907661,1,1.0152258686916504,0.9620472253873742,0,1
40,0,1,8938.080527015847,0.4481682551349865,2.3956260247147574,1,65522.738608866275,1,43640.03981072154,15721.282848059001,0.34850821440687185,5478.996213562424,0.612926150178836,1,1.3693518689572413,0.367568898211458,1,0
39,0,3,3226.848738898211,0.5282431150352933,2.617643232381647,1,281423.0931897301,0,0.0,13487.39721100524,0.13019602205889347,1756.0054648010964,0.5440172718255963,3,0.874036317460615,0.08231464296223165,1,0
40,1,1,889.0293659736571,1.0,5.5477758344369,0,0.0,1,3846.345942518724,3680.3558221213484,0.21983099157743125,809.0562697347082,0.9090219948525321,1,0.09821817198275795,0.11700823210369571,1,0
39,0,2,1772.922260814824,0.7141416264390822,5.640600605057983,0,0.0,0,0.0,4689.947868220028,0.3657899538344404,1715.5358142021362,0.9670862427839036,2,0.7587482245103769,0.3276498260381565,1,0
31,1,1,789.854966081625,0.7526117824172849,8.001733052702201,1,230381.48030770692,1,63767.45281035631,917.0498951512575,1.6567589236295195,1519.330597205361,1.9211241787265319,4,1.4279606782503265,0.7704761124148977,0,1
60,0,2,5198.994391474654,0.6462453601297459,3.0853634870372946,1,404522.5668588116,1,7652.705334738207,4380.713039248331,0.6755778249642658,2959.512586847986,0.5691376497828693,3,0.7035679925757016,0.6007370488519403,0,1
48,1,4,2663.8876238876046,0.564328676619295,1.1179939066598918,1,337268.69997673715,0,0.0,13070.343478145374,0.49349543602538265,6450.154853748868,2.4204228335674514,5,1.0242394076632861,0.48169456678981076,1,0
29,1,1,6877.8571655661635,0.8058707838091349,2.6587577605168926,1,124155.6492525732,0,0.0,11211.50323665147,0.7017991553334206,7868.223501499913,1.1438271375783566,3,0.5739551044300999,0.7183867998394009,0,1
33,0,2,11493.425855018864,0.8944276184259468,3.436318563346818,1,43278.706701855146,0,0.0,35204.32686287041,1.1242805616230291,39579.54037694864,3.443368192215259,5,0.41166671883223094,1.0,0,1
23,0,3,11860.976445600925,1.0,3.961246300746497,1,59811.13264067892,0,0.0,25987.520334199726,0.4616648865019557,11997.525625555581,1.0114272002289235,3,0.6429125757155163,0.21958413487465728,1,1
43,1,1,17260.600960205116,0.5745049501769136,2.498807880122272,1,540620.1903350076,1,21818.0290169524,86753.31206868032,0.369773786455009,32079.100691148953,1.8584081954567302,0,0.2396261091559927,0.8241883339908217,0,1
18,1,1,5204.18013971571,1.0,2.211536298946137,1,204256.48200896452,0,0.0,5444.29703728457,0.25845365655880087,1407.0984766784434,0.2703265667872341,5,0.28035935494292485,0.4591607310689584,1,0
32,1,3,6905.54921105029,0.450773172053425,0.38035882023346523,0,0.0,1,29679.607462755135,20061.33205911874,0.32902316923499436,6600.643053166843,0.9557078146357075,1,0.49628606829635913,0.5129788925034235,1,0
46,0,2,21833.355298798288,0.73992499410432,6.0133100700383455,0,0.0,1,18849.962681610567,71387.64346534565,1.5112482192017866,107884.44906001569,4.9410411978572775,2,0.37251503496442395,1.0,0,1
44,1,1,4293.563794521632,0.06908525178459246,7.490648160187924,0,0.0,0,0.0,16399.855227222542,0.8577969764453598,14067.746228053125,3.2757101538458158,2,1.6100094773562974,1.0,0,1
44,1,1,1864.885529204428,0.5717344041316341,5.292736960144039,1,170010.78944568557,0,0.0,5295.3175002513035,0.08487919042779345,449.46226247945754,0.24088415684916012,4,1.0898063320215159,0.22011034652028225,1,0
21,0,1,5193.885364445363,0.2714610281008423,12.772266138501376,0,0.0,1,15477.016153330835,26061.25776558564,0.4929265859370481,12846.286815615511,2.472872049022983,3,0.34913579789036053,0.7314489939752922,0,1
46,1,3,1913.4763437246033,0.43934940667571754,3.3763584589923124,0,0.0,1,18375.545239024803,9743.644189889756,1.371879364597987,13367.104400094826,6.982120434086533,4,0.5085547157852445,1.0,0,0
25,1,2,2015.7142356470108,0.8018268530123165,4.827753428760914,0,0.0,0,0.0,5636.646179871041,0.2882613151185718,1624.8270406677,0.8056803546816914,1,1.4479866846283596,0.1113903799429764,1,0
54,0,1,8610.697956009259,0.539466000078759,1.6925559922370939,0,0.0,1,8284.616414162141,19223.167469074247,0.8605022173351244,16541.57823134282,1.9208265682147012,4,0.7091527167387843,0.7388025740857982,0,1
33,1,2,2231.0876647527925,0.5074769072043431,0.15695693771910604,0,0.0,0,0.0,6862.7417110766955,1.0281939906639082,7056.229786807605,3.161269110632845,2,1.2696050261402652,1.0,0,1
58,1,4,11409.728633449076,0.6363237301978691,2.3895704567399654,0,0.0,1,29818.08211881947,35841.670467022464,0.1449184249029422,5194.118429971197,0.45519603496180866,4,1.9474244473852882,0.29492496135141294,1,0
42,1,3,1558.4511776138404,0.5446695935109973,11.132634836055976,1,111947.4244386567,1,7099.7546439519665,5572.8629248693,1.1987457622233257,6680.445814638561,4.283844156545188,2,0.9838447039202036,1.0,0,1
46,0,1,1719.919222289869,0.4931661419822272,1.5833053162751989,1,42210.14205273524,1,30884.590270140805,10161.17130081338,0.5219024309296668,5303.1400029872675,3.0815740415351205,2,0.13183527923270144,0.5891532759522349,0,1
31,1,1,2574.851653410297,0.7416637310378347,0.07049233586217103,1,73003.42775991246,1,12120.29666468877,6601.899820522477,0.24004301264967506,1584.7399221295645,0.6152294989625856,1,1.2362922119182576,0.4936576166309028,1,0
31,0,1,2188.9605788839026,0.7333322952665073,0.37349213151744154,1,42625.44293391687,1,13099.68383648647,10676.612964305856,1.4331978168824175,15301.698392141669,6.987202664597765,3,0.48940580234176406,1.0,0,1
31,1,1,7421.9783020961495,0.8337668725012574,7.793966965164788,0,0.0,1,25974.097836624744,42579.11275676061,0.4926510191841441,20976.643295574708,2.8259065892259425,2,2.1173575563478098,0.7583621036683309,0,1
50,1,1,1721.0655548073205,0.7240452742981632,0.3770541816277203,1,20970.07473049241,1,21178.100676085516,6303.263292387267,0.4265712576656157,2688.790950031146,1.5613754903378176,2,0.17749945029390346,0.3666164877636461,1,0
31,0,3,5741.218386719862,0.7917269900164391,0.5108341921465749,1,68666.49008403129,1,2389.9609880021867,22437.56674660215,0.5479308941719074,12294.236010507573,2.1410255031297116,0,1.288979977493672,0.46020510719226093,1,0
35,0,4,6235.376098306439,0.16989848826030024,0.5958085415034352,0,0.0,0,0.0,12438.642854858872,1.0531328369312822,13099.543237312548,2.1005056511697364,3,0.9633107914564006,0.9424311031541398,0,1
52,0,2,5742.965721538721,0.0,0.4161452566114493,0,0.0,0,0.0,29773.909959289074,0.13274395630795244,3952.306602752779,0.6880797682918651,4,0.6672266520954361,0.23249601636774175,1,0
43,1,1,3948.858327059275,0.7347256917245398,1.1792190315179625,1,24200.03190247986,0,0.0,11724.523330555248,0.8200804048982913,9615.05184016121,2.4342776484643567,5,0.6977238059673032,1.0,0,1
33,1,2,2757.665103331728,0.7315462921801793,0.43821231480598477,1,179845.0991953825,1,14880.75534507772,6757.188783696942,1.5158653907976285,10242.988616292116,3.7130235938829004,3,0.8951787435378925,1.0,0,1
40,1,2,991.337633031303,0.9950714816684589,0.8468418083401495,0,0.0,1,18011.58979047071,2338.1756273341753,0.6002781354920445,1403.5557060291,1.4143933065822016,3,0.7495952185952848,0.11662024489736833,1,0
18,1,2,1415.0549773853497,0.6746747929067978,4.353120436436203,0,0.0,1,32170.281274685556,8004.7984039910225,1.2713791708577795,10177.133957749784,7.186962455752373,1,0.5194737018934749,1.0,0,0
18,1,2,6433.847972287601,0.9106739165367049,4.595009438689097,0,0.0,1,58230.657852402335,12523.28179930815,0.266024056938332,3331.494230433928,0.5177269524907789,3,0.6345009479196195,0.29921198516249403,1,0
42,1,2,4817.169336017981,0.7231321570468459,1.4291519157862511,1,46054.959146739166,0,0.0,20058.195627367186,0.5984604613990324,12004.037009986221,2.491410362074793,3,0.3964957805292523,0.9802272951258446,0,0
72,1,3,8963.791273748755,0.7736019323036238,1.3387682463282047,1,116142.15983672328,1,23850.258992256924,29082.16829447495,0.3755236251947408,10921.041266464785,1.2182147841461117,3,2.004844608095812,0.12195476669555666,1,0
63,0,2,20483.564071966197,0.9058454490776214,2.1104143936262307,1,84982.02164504942,0,0.0,88384.09198138549,0.27923379913920404,24679.825787431128,1.2048011224806237,4,1.2672633732625365,0.28743595947428646,1,0
69,1,4,4820.359002366589,0.6435909580431078,8.55160766309315,0,0.0,1,7413.11926144213,12678.354899438502,0.2692190833694001,3413.255084658776,0.7079446029601534,4,0.6781812172262689,0.2896209797442876,1,0
44,0,1,11312.234498215681,0.695236659508119,5.6331740102736685,0,0.0,1,27444.133277999616,36329.929164715584,0.25847715513906133,9390.4567368993,0.8300417301860364,4,1.7424359296823453,0.5594724272289601,0,1
30,1,1,11994.295757597196,0.3984157873880247,1.6892282976972237,0,0.0,1,4289.264481336394,69320.1538988141,0.6008909487480018,41653.8530436159,3.472515716607864,2,0.8576789319616323,1.0,0,0
50,1,4,4318.0848023203,0.5656886466909119,0.2615750321794087,1,45912.962280630214,1,17791.916969659287,22431.49639622299,0.23368027135615585,5241.79816479402,1.2136363152624416,2,1.2741699540321019,0.13585799352993683,1,0
21,0,3,10298.995849971805,0.6705001478759914,1.1114795471688343,1,89293.482468367,1,20902.10624931334,27555.922763320443,0.15103872575511126,4162.011461178184,0.4040789454482719,3,0.9781032168051934,0.6068919126376824,0,0
18,0,2,5787.524254126396,0.39985490349818364,1.698324799573375,1,50891.012367853065,1,21332.55571284495,23060.46501270484,1.513899791880771,34911.23318340766,6.031111152124984,1,0.5868012614662348,1.0,0,0
42,0,3,4024.6717798920668,0.776054125547792,7.6431686207304566,1,246280.93789452946,0,0.0,12235.278017832012,0.6101787560267329,7465.706720561967,1.8545244443058226,5,0.731138787251321,1.0,0,1
50,0,3,3539.4894366546546,0.5384706610395511,4.715002488581651,1,85471.81084452338,1,23542.94420732496,11675.152817742306,0.7024144201570384,8200.795696719275,2.3162887062496256,2,0.4503959369188935,0.5597353658385809,0,0
46,1,1,5208.588158947219,0.5810569812123945,0.62476707282205,1,22358.825985457242,0,0.0,25715.56258288728,0.29092057585762215,7481.186275116289,1.4360417842757318,0,0.9012784525220761,0.3316250071808269,1,0
57,1,4,569.158688872892,0.8185990222303944,3.250895025618597,0,0.0,1,28398.65082049102,2154.8607442792413,0.46872861042139236,1010.044882317616,1.7715153728768132,5,0.6656364772966241,0.8368776695127907,0,1
46,1,3,1285.2935639259924,0.74897363045801,3.8002256997906887,0,0.0,1,11496.901390523619,7449.20927960237,0.08006148303061678,596.3947423303981,0.4636536783330372,1,0.1673703477499392,0.0,1,0
41,1,1,2936.242715738799,0.7755156827478192,1.2111877484829807,1,277703.43055410165,0,0.0,17330.335322602972,0.12497341691912067,2165.831221619825,0.7373688289410083,2,0.6191507238442883,0.17647406537523663,1,0
23,1,3,2165.4218940704486,0.5752085024179023,6.948236838434401,0,0.0,0,0.0,3027.196029707093,0.2658173559608087,804.6812445917972,0.37143330520903156,1,0.3758779620783512,0.0,1,1
35,0,1,6736.773012344411,0.4247989391963836,1.587968776800785,0,0.0,0,0.0,34870.16143260509,0.3004293287819362,10476.019193715305,1.554819251779776,1,1.3008456641386157,0.2743003870335416,1,0
21,1,1,4765.607701339084,0.2770530354358459,0.046233697019213385,1,40166.07456369178,0,0.0,20655.742040809557,0.641980503409957,13260.583673665133,2.781975044839506,2,0.06197818682647882,1.0,0,1
32,0,3,4248.512634617922,0.540848797308302,1.2012008032703188,0,0.0,0,0.0,14420.737175858145,0.4106505880184929,5921.884200926288,1.3935443214557546,3,0.6218375898749535,0.7569169237065531,0,1
61,0,1,6060.328070133176,0.7834535478660434,9.131031196446413,1,189319.28336512693,1,44188.87988526378,14974.221756898309,0.21850699454996428,3271.9721918245355,0.5398111031057663,5,0.7526835630935348,0.43148978505396807,1,0
39,1,1,1756.416965196338,0.0260017448848735,7.345159238840926,1,171509.15924337,1,4934.789721769842,2613.8999428576967,1.0134556137754422,2649.0715709364404,1.5073665631994664,2,0.586411692056964,0.9369246836401441,0,1
41,0,1,5786.410488242096,0.7860079407598326,0.8567085055532796,1,270397.262567005,0,0.0,30864.312399689075,0.37189544284987947,11478.297128139395,1.9833217552926479,1,0.2596589622320422,0.6963770934954725,0,1
27,1,1,2357.558065401431,0.794238814937729,7.232432309349544,0,0.0,1,13451.205023447204,11173.54550075609,0.15086059254802286,1685.6476951063587,0.7146941683708169,0,0.23309975271482164,0.5858712370357182,0,1
70,1,2,3283.478454684465,0.7929758833780486,4.826030388069644,0,0.0,0,0.0,18364.42519403562,0.8523069520781918,15652.127263796456,4.765483311809434,0,0.6547718854873479,1.0,0,0
18,1,1,23886.940739870686,0.35540540884609195,0.6016604121035068,1,35942.37479284522,1,37046.80258665644,80380.95694537883,0.018193045689410322,1462.374422265801,0.06121810323419772,1,0.42734136476328394,0.38320372119098456,1,0
24,0,4,3640.496733152209,0.6847142518542219,4.448825114059519,1,53856.084775932424,1,9788.600750323929,19990.121165635643,0.11656814841629762,2330.211410895588,0.6399048472792324,2,0.556965545804543,0.39615229561965937,1,0
49,1,3,1729.2287737252298,0.4909739823759339,6.092565170248312,0,0.0,1,8709.185788225364,10229.65822461505,1.093333295756307,11184.425941178986,6.464131281956785,2,0.8807423033213576,1.0,0,1
27,0,2,2597.177368346505,0.28572581880096387,5.215321395243666,0,0.0,0,0.0,14372.661804493839,0.6429831013549865,9241.378661779805,3.556869817421692,3,1.2980371690213128,1.0,0,1
26,1,2,3988.6202079044215,0.6368949000902219,1.103284251194696,1,85033.29232589314,1,27776.29242072138,11328.65463130083,0.4350450301671861,4928.4748958279015,1.2353243263765752,1,1.095899382684541,0.7551179373545738,0,1
43,1,1,6274.319439544156,0.4866777031052596,8.861331209214118,1,33772.34772940685,0,0.0,16416.27914677821,0.8172001843064798,13415.386344373776,2.137801345989851,4,0.817986107114914,0.40025505692164665,1,1
46,1,2,788.4177583168312,0.21538356341196802,1.6814556915903562,0,0.0,1,14700.77605879517,4348.419606977104,0.3805457846885226,1654.7727514920593,2.096193978483975,3,0.35879717865033983,0.5696362406925213,0,0
45,1,2,4412.178920690171,1.0,0.5275409410556211,0,0.0,1,32182.204958075043,3599.7328195186037,0.30258644019080266,1089.2303394961355,0.24681309302678173,6,0.9229790691821107,0.4189686776755619,1,0
25,0,1,1075.8184326912778,0.299603940357865,0.7841071972865556,0,0.0,1,12381.024503083643,4702.381388266898,0.7166199215656626,3369.820181631656,3.1294228249877833,3,0.5387537671615663,1.0,0,1
46,0,2,1708.799648677418,0.9724305480291466,0.6609530210093423,1,29742.747024450255,0,0.0,9288.249394681847,0.18389783916484598,1708.0889933061803,0.9989994995188115,2,0.7789140854378525,0.4172610895645097,1,1
21,0,4,3237.9321879829135,0.7178154986604064,9.353517977540578,1,67497.59061397865,1,9683.425720237026,9867.561405284505,1.4911583262891195,14714.096349659154,4.542884968154442,5,0.4450504297179918,1.0,0,0
25,0,1,24726.218190417832,0.65060479986685,8.146836102485988,1,144539.2510590057,1,10997.049138280638,76986.14292399438,0.10327381993855472,7950.653062096435,0.32153447269606056,5,0.3306294690547755,0.47069313168527904,1,0
24,1,1,2592.598327873114,0.4910111360110322,1.597718281879295,1,16773.91911674116,0,0.0,9181.612653496288,0.17856553983474951,1639.5196200251316,0.6321409149618104,5,0.6714700395456545,0.287017281915614,1,0
41,1,1,3073.768227095761,0.4299303226120628,0.5807184165115111,0,0.0,0,0.0,12215.91200801138,0.6015079441494946,7347.9681178500505,2.3897632521038807,0,0.7836268228978664,1.0,0,1
32,0,1,3427.5430402958605,0.34279373219555576,0.21018277624502563,0,0.0,1,51633.53279069211,11974.252460798878,1.1343423216435944,13582.901336329123,3.961712359065794,0,0.4285383901134452,1.0,0,1
24,1,2,2041.0705622350179,0.587979649340129,2.137918573148867,1,110000.16701354382,0,0.0,9507.696715997365,0.21374623163828108,2032.234344604097,0.9951832136397113,3,1.2189291071134059,0.20632114439713226,1,0
37,0,1,3661.5265873835856,0.6495099759862101,12.264377616310458,1,311873.0577486239,0,0.0,16366.799742760626,1.7574991227142864,28764.63618954221,7.853768567477054,3,0.0,1.0,0,1
23,1,3,8831.055902241535,0.42452803311698395,5.456657975539327,0,0.0,0,0.0,31548.99183348895,0.16850233601224804,5316.078822774225,0.6019072888142646,1,0.5677469185765831,0.25300640199204316,1,0
30,0,2,6866.1950827779165,0.6083771919869156,3.4353566415362153,0,0.0,0,0.0,17111.73052358413,0.676075484707036,11568.821507908324,1.6846501910105205,5,1.3748027394018894,0.8316607651116389,0,1
32,0,2,2950.0678942786285,0.49893845380121254,1.2402576318234442,1,18126.001938840305,1,26770.809703027207,11806.140263186058,0.19102281632964999,2255.242163056676,0.7642122254892942,4,0.2702714329980068,0.1977463362665111,1,0
29,1,3,15510.730983018182,0.7728432859996834,1.390006364547842,1,11015.105124228241,0,0.0,20175.06802469337,0.32392851978055154,6535.2799217108595,0.42131209784810636,3,0.3587592171600911,0.1640310344686432,1,0
23,0,2,738.6078725509934,0.5477907528920559,5.386541608701229,0,0.0,1,86624.57519938072,2332.7752980860923,0.1753837075848506,409.1307807406939,0.5531725606564386,4,0.47803416234611507,0.36825595106126074,1,0
20,0,2,5595.906239787018,0.2845535619798961,2.8791061896815244,0,0.0,1,13389.015146765365,23466.108782928128,0.4835516700425181,11347.076091384297,2.027383630392224,2,2.9770642140935775,0.7797039644704097,0,1
51,0,3,1371.9347526992785,0.16978174358252485,1.3997833684398322,1,46261.90622146769,0,0.0,4872.524742244521,1.001990008206793,4882.221106469389,3.5560474355176943,2,0.9020935925849164,1.0,0,1
18,1,2,37942.425313725376,0.6310634412476288,6.98878849582102,0,0.0,1,30489.832643802103,163486.42708719376,0.16694048027950806,27292.502657116904,0.7192946454215959,7,1.2995272208668145,0.39152514743575706,1,0
40,0,3,6378.202406493496,0.6826612904872464,4.100891880802534,0,0.0,1,2150.79123166125,20550.989784623125,0.3630832318346361,7461.719788401556,1.1696947851672095,7,0.4110856117891575,0.2853986424654397,1,0
36,0,1,3878.0922158066464,0.4386971526755935,0.1346186919309766,1,139176.0914848724,0,0.0,5470.719461458747,1.337435600556591,7316.734968412709,1.8861977394087845,2,0.7058503613142285,1.0,0,1
27,1,1,3269.1699644808896,0.5622148720028369,3.256305875134326,1,81103.20428524594,1,19427.538466091504,5555.475359501877,0.7606333452337847,4225.679807061775,1.2921896577117404,5,0.8073808935436474,0.5600096055805897,0,1
18,0,3,4904.38720867015,0.646488056309154,1.7100071506050736,1,65721.47332820398,0,0.0,23077.10735687228,0.5380532286591203,12416.712121478267,2.5312399599224373,1,0.45854660854652673,1.0,0,1
36,1,2,53524.032755944325,0.21811545632017648,4.801119258010226,0,0.0,1,19333.302161440206,185040.9601775243,0.09990963155099673,18487.374153179113,0.34539678354752545,4,0.7633720180907397,3.106728517277002e-06,1,0
29,0,1,1125.051491240446,1.0,0.7989133354213664,0,0.0,0,0.0,4613.211412819992,0.3734393347890738,1722.754601244861,1.5299074817147957,2,0.5454447797266575,0.5237830080934035,0,0
50,1,2,27995.379389510534,0.16492485044281813,1.505837097745665,0,0.0,1,12479.69470301788,64730.82438831562,0.23148244080341956,14984.049224624818,0.5352138223358598,3,0.8831321736655686,0.3447161538532509,1,0
29,1,1,6148.4119986510705,0.6934394451528942,0.7841903579210141,1,804562.9171956268,1,13611.715733315452,13475.41548410065,0.13439730654169196,1811.0595455933374,0.2945093849608076,2,0.6578714891711739,0.599782840218404,0,1
22,0,2,5918.588974032226,0.9440441354179681,10.797579671360197,0,0.0,1,74871.89465472281,17531.4258684274,1.5830033676566775,27752.306189543964,4.688215062107601,5,1.2237561839023168,1.0,0,1
